Customer_ID,Age,Annual_Income_k$,Total_Spend_k$,Purchase_Frequency_Per_Month,Transaction_Amount,Login_Attempts,Is_Fraud
1595,21,86,15,13,1046.610541378803,3,0
1596,67,26,12,12,22.60106491603061,2,0
1597,62,79,21,1,974.0021818950341,5,0
1598,28,121,10,4,1676.1529057630923,4,1
1599,46,56,22,12,443.1908633872292,5,0
1600,53,129,2,14,705.659098930894,5,0
1601,42,117,7,5,46.04007205195263,4,0
1602,38,109,13,11,1953.9703908964213,4,1
1603,53,31,3,8,137.9703352704414,3,0
1604,27,99,15,4,1796.951142199591,2,0
1605,54,70,1,3,629.4104897900071,1,0
1606,26,148,3,2,1177.1750219618277,2,0
1607,41,100,10,4,1360.2345022321767,1,0
1608,52,116,15,11,285.95418902507345,4,0
1609,66,68,22,10,890.2999586717692,5,0
1610,52,129,6,14,654.3048699920515,2,0
1611,65,102,20,13,117.92191888290334,5,0
1612,53,63,15,4,1667.2213405143955,2,0
1613,35,129,24,13,95.10967421246806,2,0
1614,66,77,21,10,1308.2496291703142,5,1
1615,56,118,7,5,631.5843659575947,3,0
1616,49,97,21,13,388.29800776772385,4,0
1617,41,117,5,7,1335.836672414413,3,0
1618,40,31,4,9,1151.2027404797807,3,0
1619,49,20,22,2,633.9362334627856,2,0
1620,54,42,18,5,1028.3566927771822,4,0
1621,29,52,3,11,496.2430169063879,2,0
1622,66,133,17,10,1728.074435710371,1,0
1623,30,51,18,9,631.0684667526874,2,0
1624,40,129,18,12,494.08029395530514,5,0
1625,42,82,24,14,1504.908253564004,2,0
1626,52,57,24,13,40.09701354786019,1,0
1627,58,72,2,3,539.6834055117203,2,0
1628,47,27,13,1,753.9134651990904,1,0
1629,34,66,22,2,1765.0647337738067,4,1
1630,66,72,15,14,1901.1313960839466,2,0
1631,37,46,5,6,1434.3735439933298,1,0
1632,65,119,3,5,987.6009031142712,4,0
1633,42,97,5,1,1283.0399903700888,5,1
1634,39,113,5,1,830.9320981042595,3,0
1635,30,118,5,11,601.1575345380924,1,0
1636,36,42,3,4,1901.6226959385588,5,1
1637,66,143,3,12,235.20350687479797,4,0
1638,53,62,20,4,696.0551682599674,5,0
1639,29,54,23,6,1798.6824751213833,2,0
1640,58,111,18,6,1447.6671540218967,3,0
1641,36,128,20,10,63.057395389338296,1,0
1642,29,146,4,14,51.08384848137301,4,0
1643,26,125,1,6,1035.4423629360263,3,0
1644,24,90,16,1,971.0848471788933,4,0
1645,45,45,8,10,888.7681196193549,5,0
1646,31,133,17,9,608.1758048688228,4,0
1647,48,39,8,11,1973.34424602821,4,1
1648,69,48,7,7,547.614709351846,5,0
1649,36,81,8,7,982.630211848921,5,0
1650,64,132,21,11,812.7617281620172,3,0
1651,33,87,24,7,344.64760479367544,1,0
1652,22,40,12,2,409.22454415493075,5,0
1653,52,118,16,2,1837.013970309497,3,0
1654,29,24,12,6,1717.2680470976304,4,1
1655,42,81,19,7,402.093390111603,4,0
1656,69,19,10,3,1751.9469346994795,2,0
1657,38,41,7,13,422.32632951128085,5,0
1658,53,127,12,4,1254.9599118866556,3,0
1659,40,29,20,14,167.15464402478412,3,0
1660,33,119,5,12,1761.3374043869408,1,0
1661,56,58,16,3,107.74309743360661,3,0
1662,62,40,9,7,1112.1110640560175,5,0
1663,59,109,7,7,1560.524492734868,3,0
1664,56,98,20,4,238.085299139309,2,0
1665,31,146,22,13,811.9381336628761,4,0
1666,48,101,14,7,88.69055222264996,4,0
1667,22,126,11,5,1367.0913917932187,3,0
1668,52,143,7,1,618.3619419478971,3,0
1669,40,103,10,10,1120.9935130537476,3,0
1670,46,80,9,4,1865.8008794886216,3,0
1671,60,145,4,7,615.1869254497105,2,0
1672,28,136,16,13,102.011805912379,5,0
1673,35,98,10,2,1352.8773965589073,2,0
1674,64,130,19,2,1574.748063355764,2,0
1675,29,130,24,1,1915.947776955764,2,0
1676,26,52,17,2,319.8127496662033,4,0
1677,27,124,9,10,787.3191506067188,2,0
1678,61,60,13,14,1689.0602177508222,3,0
1679,34,39,1,8,1614.7084295714146,2,0
1680,55,35,2,11,1251.4674361310556,3,0
1681,24,135,13,8,542.3902476793744,5,0
1682,63,136,24,8,571.6504048483013,4,0
1683,30,147,9,1,252.3859742751644,5,0
1684,57,84,7,1,1844.0980792028897,5,1
1685,59,127,16,12,349.99837170569344,4,1
1686,26,121,19,10,1147.9087693539134,3,0
1687,67,126,7,4,1170.7810768793152,3,0
1688,44,122,6,6,742.3628551845613,3,0
1689,19,61,18,8,708.274329705883,4,0
1690,22,105,19,13,1338.833895023768,2,0
1691,46,32,11,2,779.6540670073354,1,0
1692,54,118,12,13,513.9552097093115,2,0
1693,55,54,10,3,801.2677462880617,2,0
1694,36,103,13,6,1616.2858449427642,5,1
1695,25,75,12,10,1933.1245179867153,1,0
1696,65,19,21,4,1273.7207097554203,3,0
1697,62,136,10,12,1565.2919448407924,2,0
1698,18,69,20,2,1067.9855983186574,4,0
1699,39,51,18,7,1251.5221684764085,2,0
1700,69,70,4,4,1976.2328801894369,3,0
1701,34,116,24,8,879.6456350803135,2,1
1702,24,107,5,8,137.17812042362888,5,0
1703,42,87,5,7,1914.2288010496125,5,1
1704,62,73,12,10,1587.1581332025776,2,1
1705,21,16,3,9,799.6291838878248,5,0
1706,53,118,8,4,1964.8781319774237,4,1
1707,23,65,22,7,694.3438219455091,1,0
1708,48,44,2,10,747.3797910360173,2,0
1709,36,25,18,10,1221.4140496138918,4,1
1710,61,122,9,12,552.3230353799366,4,0
1711,56,90,13,1,1398.6501128358118,4,1
1712,44,104,7,4,309.9363563812593,3,0
1713,27,137,10,2,220.51051211951625,2,0
1714,43,139,9,9,1072.0816250904904,2,0
1715,36,136,22,5,1113.2098963768303,2,0
1716,56,108,15,3,217.7768639112328,1,0
1717,20,117,5,4,1928.5316409566465,4,1
1718,62,45,12,6,1148.7068819261322,2,0
1719,30,66,1,10,306.31481003136753,5,0
1720,67,103,12,1,626.3278360429365,3,0
1721,45,90,22,7,1601.4672567966595,1,0
1722,37,143,6,8,1048.846898091736,3,0
1723,45,36,19,7,380.3559553503784,4,0
1724,25,54,19,7,210.1836992633005,5,0
1725,58,115,16,9,864.3949524137822,4,0
1726,56,125,19,13,678.1423438294362,2,0
1727,18,143,3,4,1313.555118201537,3,0
1728,20,79,23,14,1850.867738967575,5,1
1729,30,93,10,7,499.2219201194468,3,0
1730,45,36,18,9,1711.191696899276,1,0
1731,66,113,13,5,1841.321646998175,5,1
1732,42,22,18,2,1804.4951859424534,1,0
1733,50,31,3,5,1904.3942732411435,5,1
1734,55,31,23,4,1685.006701147904,2,0
1735,23,104,3,8,1189.004580766357,3,0
1736,61,95,23,5,822.6429669269327,3,0
1737,62,92,12,9,985.9171331373738,4,0
1738,49,20,20,9,1745.8612888807825,5,1
1739,62,124,7,3,606.289762947279,5,0
1740,64,28,24,13,322.7270802104833,1,0
1741,38,86,8,10,285.93434017692135,5,0
1742,33,68,9,6,1654.8542467604757,3,0
1743,38,41,14,6,1524.163944228545,5,1
1744,28,27,5,4,997.8024553874513,4,0
1745,54,74,21,11,553.3684990438455,4,0
1746,53,20,19,13,1356.8382852075097,3,0
1747,52,72,21,10,81.67402937777727,3,0
1748,36,63,16,3,1138.6144922549895,3,0
1749,37,40,24,1,799.85821163523,5,0
1750,35,61,12,12,1955.829969454877,5,1
1751,64,19,21,7,1017.5826969754994,2,0
1752,58,34,4,5,1106.7741661382843,1,0
1753,66,148,8,14,1426.1635135684242,5,1
1754,31,73,7,10,971.6542698456651,2,0
1755,32,146,15,7,453.01439545711906,2,0
1756,48,31,6,1,1076.8693038641538,4,0
1757,18,28,5,8,1888.8163974269874,5,1
1758,20,27,14,3,822.7724213961013,2,0
1759,33,149,21,7,1360.8837052243478,4,1
1760,40,142,13,12,1956.1782068269415,1,0
1761,28,58,10,3,1660.6950144020636,4,1
1762,29,133,18,14,1319.7730955012307,1,0
1763,27,33,4,3,1473.3129942193762,3,0
1764,49,77,8,10,1873.2840797940648,3,0
1765,33,95,24,9,1919.7054482787114,4,1
1766,25,114,11,13,1938.0914199923816,3,0
1767,55,136,17,2,1253.1550482640314,5,1
1768,29,58,18,14,772.4997414811469,4,0
1769,41,118,21,4,270.6404922678184,2,0
1770,45,75,11,6,774.1682626741037,5,0
1771,25,139,16,14,1886.19613219756,4,1
1772,45,85,12,3,1780.1451757818172,1,0
1773,53,121,13,12,1049.7010258154428,3,0
1774,43,64,16,10,1076.3295367548785,3,0
1775,25,79,23,14,621.2960974419642,3,0
1776,67,113,21,10,911.7432406906105,4,0
1777,45,46,1,7,1430.3247454090933,5,1
1778,45,72,16,7,807.8492976673449,1,0
1779,54,142,15,5,380.0278247916875,3,0
1780,58,126,6,3,1084.01485975603,5,0
1781,53,82,12,2,454.5471383513843,2,0
1782,44,54,8,4,1948.703674245137,2,0
1783,34,146,7,14,783.7281284538485,1,0
1784,26,104,2,13,1819.7816183601867,3,0
1785,50,42,12,4,454.9802232242305,2,0
1786,37,110,21,11,382.471965585024,5,0
1787,30,45,14,8,1235.717752434276,5,1
1788,45,17,16,8,1559.8612612151246,2,1
1789,65,38,11,13,1135.6953048854896,3,1
1790,46,29,20,5,463.44238879249247,1,0
1791,30,59,9,13,80.59925395357213,3,0
1792,63,22,10,6,1238.4861982760553,4,1
1793,52,85,17,8,266.41926460426885,2,0
1794,23,122,12,1,689.6368921295008,4,0
1795,35,129,6,5,1353.1905835741068,2,0
1796,68,117,19,4,200.5567639629491,1,0
1797,22,139,11,4,258.86670216899176,3,0
1798,64,71,9,11,128.02408357827125,3,0
1799,42,44,21,2,1992.177862169119,2,0
1800,19,128,6,10,777.2181533601546,5,0
1801,27,131,24,1,1812.061359630596,4,1
1802,47,74,16,14,590.7033486564428,3,0
1803,67,112,20,6,1507.6391174552891,3,0
1804,62,140,16,7,442.03789954319586,2,0
1805,22,108,6,5,999.1577957482593,5,0
1806,50,148,5,8,1650.1083998950803,4,1
1807,18,136,21,9,1633.5871257956899,5,1
1808,35,122,4,11,1589.5900311385356,5,1
1809,49,18,2,11,1648.350154011913,2,0
1810,64,107,6,2,426.88720120522913,5,0
1811,66,20,9,11,967.021463757971,4,0
1812,28,46,17,13,972.3185918213314,1,0
1813,38,120,14,4,1781.5524622590854,1,0
1814,43,29,7,11,597.2991996518605,4,0
1815,42,136,22,9,1863.3343073111512,2,0
1816,39,110,19,5,904.3374939306676,3,0
1817,44,20,1,3,1341.2250713389506,2,0
1818,66,126,20,6,541.421808997272,4,0
1819,30,134,15,3,823.544723128458,5,0
1820,50,137,18,14,1421.052859477935,1,0
1821,51,81,3,5,1027.9305479927636,5,0
1822,58,120,18,3,1861.762483318226,2,0
1823,52,57,2,6,1475.5643069654675,4,1
1824,18,110,10,12,1130.9838363936467,1,0
1825,38,146,11,10,1773.9061645211552,4,1
1826,65,95,24,5,1332.784995633545,1,0
1827,23,55,3,14,1296.4043444737624,1,0
1828,45,147,7,9,496.5108096295164,1,0
1829,34,49,8,3,792.7396462287808,2,0
1830,22,36,19,6,1368.1907869450229,4,1
1831,48,126,18,8,1784.1244644089,3,1
1832,22,25,13,7,634.5172099216059,3,0
1833,55,17,13,6,434.8938157762545,3,0
1834,20,74,24,14,1189.4234777376323,4,0
1835,40,90,19,2,139.0582107149127,5,0
1836,54,101,23,7,1430.5106943927603,4,1
1837,54,28,12,8,1407.7613938585243,1,0
1838,27,32,17,1,713.1572318173794,5,0
1839,27,127,22,9,1785.8919184230788,1,0
1840,36,87,12,4,1006.8513773705594,1,0
1841,34,37,13,8,1293.301076632409,4,1
1842,38,97,12,10,423.109071466984,3,0
1843,31,139,19,7,837.5939686442,5,0
1844,26,83,14,14,1725.5229928381875,2,0
1845,63,61,7,13,429.81439752652386,3,0
1846,18,130,13,10,784.1958832969754,2,0
1847,68,44,6,7,639.5627061341193,4,0
1848,62,39,24,2,306.46481880523635,5,0
1849,30,126,19,1,582.9872466644334,4,0
1850,21,39,19,4,469.3807057325574,2,0
1851,18,88,4,12,1847.569292770348,1,0
1852,66,72,19,2,1483.452215062878,4,1
1853,57,108,9,8,635.6226556567345,5,0
1854,49,133,16,10,1527.861411219206,4,1
1855,51,141,4,7,49.169206302573436,3,0
1856,45,39,6,8,1055.4167979884242,4,0
1857,48,92,8,11,504.4174546506729,2,0
1858,25,113,24,6,233.07253325798578,4,0
1859,56,130,16,1,1768.0982640352847,5,1
1860,43,62,5,14,402.68436585383233,4,0
1861,51,24,21,13,1645.6702304278333,4,1
1862,20,113,22,13,829.3792415960836,5,0
1863,67,25,10,12,33.51008623119718,4,0
1864,29,99,23,9,1466.4029944555455,5,1
1865,18,149,13,6,1194.737717647639,2,0
1866,61,140,14,12,691.6229069197996,5,0
1867,22,78,7,13,566.6841381828954,2,0
1868,47,16,20,10,152.01404847901728,2,0
1869,47,90,6,1,1883.144061696368,5,1
1870,34,135,7,1,990.4998449607109,4,0
1871,65,56,5,8,175.6214125643355,3,0
1872,64,68,21,6,1738.0160369002188,5,1
1873,40,89,18,8,561.2721797715444,4,0
1874,32,30,23,8,411.18741789063637,2,0
1875,54,32,12,11,565.4701894927264,1,0
1876,38,104,6,14,1131.320059921187,3,0
1877,31,20,1,8,152.74268657158783,4,0
1878,19,122,4,10,966.1050336997395,3,0
1879,28,62,19,7,1792.0081730230036,1,0
1880,68,56,12,7,380.40233371301713,1,0
1881,56,90,15,10,665.7216004437265,1,0
1882,55,91,3,4,795.2633202780472,5,0
1883,51,146,23,9,1174.5103194968542,3,1
1884,55,144,20,12,1838.9122218199914,5,1
1885,67,73,8,2,792.1057204436389,1,0
1886,51,41,11,11,142.95991715213842,4,0
1887,35,93,16,9,699.1619685548299,1,0
1888,47,86,9,10,384.2203981366904,5,0
1889,32,21,3,3,1305.2900852441112,1,0
1890,44,125,5,14,63.377907788827706,1,0
1891,68,133,20,13,587.4002922907814,5,0
1892,51,77,14,2,1092.6211469290768,5,0
1893,69,138,15,13,558.2817410688608,4,0
1894,55,26,6,4,1104.235590273782,5,0
1895,50,57,4,5,233.85108276343047,4,1
1896,41,31,8,2,1885.8969485392968,2,0
1897,32,77,19,13,585.359080623124,2,0
1898,47,134,5,1,1846.3866745828175,5,1
1899,59,50,13,10,655.0417018107701,1,0
1900,68,22,16,11,1564.7711813901105,3,0
1901,34,83,1,5,496.1437781351997,1,0
1902,22,104,13,9,1341.1889602672543,5,1
1903,46,50,22,12,650.8138465764205,4,0
1904,21,42,11,12,1020.7724627732692,1,0
1905,27,132,21,5,1349.259220798543,2,0
1906,34,107,8,12,1179.8205978799065,5,0
1907,27,90,8,11,1154.67978360097,1,0
1908,34,115,24,10,136.03326713694648,1,0
1909,37,28,14,9,501.9082801823257,4,0
1910,41,85,13,14,1145.8193832638005,4,0
1911,22,138,3,13,41.54282839537148,4,0
1912,51,139,4,12,505.0352889563794,3,0
1913,23,51,20,10,462.22455266523747,5,0
1914,19,43,15,6,503.4629397708647,5,0
1915,30,33,15,3,1073.5409516354741,2,0
1916,60,120,21,4,1166.0109062682889,2,0
1917,60,35,13,4,1818.4509987737586,5,1
1918,65,78,9,1,775.1319428073073,1,0
1919,28,41,10,3,1853.5249397005362,5,1
1920,68,69,12,3,1305.6489182434198,3,0
1921,64,43,14,13,1825.7574898216087,2,0
1922,40,39,1,14,1667.7768428516965,2,0
1923,33,84,14,1,1376.7269745983365,2,0
1924,48,77,14,13,715.431269540324,5,0
1925,28,144,8,9,486.0153431320109,2,0
1926,33,30,16,11,448.6709138465043,2,0
1927,25,114,14,1,1904.586805725281,5,1
1928,21,44,1,9,1917.3548170430695,1,0
1929,57,59,16,1,1451.0385901809964,2,0
1930,21,33,18,2,1768.1729882325722,2,0
1931,42,48,7,2,1838.3973453427257,2,0
1932,20,76,15,14,1025.5546120560277,3,0
1933,49,132,24,6,1259.9740827972184,5,1
1934,20,114,17,7,840.4152233508281,2,0
1935,44,36,19,11,839.8890747490999,3,0
1936,46,125,23,1,81.66569269600616,1,0
1937,49,87,13,3,870.473813667187,1,0
1938,67,52,9,2,1348.6121739688008,3,0
1939,68,84,24,8,846.8544213826094,1,0
1940,36,130,24,9,1745.457305369528,4,1
1941,38,93,15,13,668.4630900520012,1,0
1942,22,23,3,2,269.70068288889473,4,0
1943,35,46,24,2,1624.0595880044734,3,0
1944,45,146,1,10,1349.526097065541,4,1
1945,59,64,16,9,487.4298672295607,1,0
1946,39,96,8,14,1075.2202558042547,2,0
1947,38,19,23,4,806.6954154946159,4,0
1948,23,101,13,5,1878.0252539891374,1,0
1949,18,140,8,13,1216.627521386655,2,0
1950,22,89,17,11,320.98657606804824,3,0
1951,58,36,22,9,1006.7861630107853,3,0
1952,29,82,23,6,1725.8008808850823,5,1
1953,43,58,14,10,1344.6358567147608,3,0
1954,63,48,21,12,1685.6918918168192,5,1
1955,51,91,21,9,504.5466311619524,3,0
1956,66,56,7,9,1777.260997209846,3,0
1957,31,120,15,7,1512.4446069892233,3,0
1958,43,109,16,14,1459.182942098967,5,1
1959,62,149,19,12,696.3494341782311,5,0
1960,44,82,6,10,1775.8778372022537,4,1
1961,26,142,23,9,1277.7688578994669,1,0
1962,43,99,1,5,1704.4197563412908,1,0
1963,64,97,12,5,725.1380546926122,1,0
1964,39,109,18,12,295.57592167339124,3,0
1965,64,46,16,8,668.012674539543,1,0
1966,47,80,12,10,913.2523730134891,5,0
1967,60,130,20,4,1069.1477134152574,4,0
1968,65,144,13,9,1024.0643853445172,2,0
1969,34,74,8,7,1094.378911910946,4,0
1970,43,31,22,7,1684.2030016197803,1,0
1971,53,110,1,13,344.35198614539894,1,0
1972,18,30,21,3,635.5223338618974,5,0
1973,25,60,7,4,1777.7739384187255,4,1
1974,66,121,15,7,1123.114118093869,5,0
1975,52,102,22,11,1168.8627913872963,5,0
1976,69,143,13,11,958.7347765048347,2,0
1977,32,133,13,14,1100.2043967973475,5,0
1978,64,99,9,5,400.1690624674019,5,0
1979,39,18,24,12,1095.9994643391658,2,0
1980,31,85,15,3,1994.360390182678,3,0
1981,43,125,4,1,1134.2649079837477,3,0
1982,45,64,13,7,93.58291888403053,2,0
1983,40,109,12,6,1593.8891104795662,5,1
1984,31,106,5,10,795.9684803031582,1,0
1985,41,79,7,7,311.5839162606159,4,0
1986,19,61,8,14,1725.7270134222492,1,0
1987,62,120,5,2,399.9566447922603,1,0
1988,43,144,9,13,1841.9309427677738,5,1
1989,31,120,14,12,886.3839984329979,4,0
1990,68,38,12,4,1486.8677153256515,4,1
1991,24,18,4,2,1096.2567214253484,3,0
1992,20,122,20,8,516.9704738108796,2,1
1993,64,33,8,7,1343.824898119358,5,1
1994,40,54,17,1,1916.035539025845,4,1
1995,63,64,8,2,1540.4257487488678,5,1
1996,60,89,21,2,1210.0159031674805,3,0
1997,64,26,1,4,1981.303075990384,1,0
1998,62,41,20,3,534.326701348656,4,0
1999,35,127,2,1,129.37126837934753,3,0
2000,55,63,4,12,69.1010779012825,5,0
2001,52,144,24,14,1422.8223197198026,3,0
2002,68,74,21,2,1661.3135676446705,3,0
2003,32,44,1,11,1272.0255722816307,3,0
2004,42,98,7,9,1810.5280618991808,3,0
2005,54,42,1,13,1397.4622144431414,3,0
2006,45,39,9,1,745.054519585996,3,0
2007,27,110,3,9,366.6102918016138,2,0
2008,56,139,12,7,1849.6717197255168,5,1
2009,34,24,19,2,211.67631424497156,1,0
2010,56,56,15,2,1088.2618654740788,5,0
2011,39,54,22,5,631.4458109206557,4,0
2012,43,91,16,13,546.4729400017467,4,0
2013,61,119,10,5,1293.4405295742083,5,1
2014,42,132,22,4,466.3176900951173,3,0
2015,34,56,6,12,1833.1483879510795,2,0
2016,30,61,17,10,815.0575986527526,1,0
2017,37,36,21,10,1356.3638167257095,3,0
2018,42,121,22,13,1456.8726560705263,5,1
2019,21,41,24,12,1367.4686807775338,5,1
2020,27,55,17,3,1807.2834805815817,2,0
2021,20,94,21,4,466.1060728939662,2,0
2022,58,103,19,10,176.67881664877186,5,0
2023,62,80,18,4,115.65406604377345,3,0
2024,35,26,11,2,1756.2990801976746,3,0
2025,64,87,24,5,1946.7076646286685,3,0
2026,53,90,7,5,608.5404497034018,1,0
2027,64,104,10,5,1388.5602775320635,1,0
2028,39,24,7,11,22.781004422639054,3,0
2029,51,110,5,11,381.3198626813956,5,0
2030,64,34,12,10,1380.1023930109209,2,0
2031,25,53,16,1,136.44484293388948,4,0
2032,57,74,21,6,939.6775495900498,2,1
2033,66,80,18,11,1326.8536124260281,2,0
2034,61,79,3,2,1533.0865517545071,4,1
2035,36,138,20,7,910.3627478801191,3,0
2036,59,144,15,4,1262.4166587952043,2,0
2037,58,71,5,5,1081.4533809763122,4,1
2038,54,92,13,5,109.3500153062256,5,0
2039,23,43,19,5,1486.8953510833937,5,1
2040,69,29,12,2,348.8620221913231,5,0
2041,43,26,23,5,68.45203481151346,3,0
2042,51,115,21,3,905.0799929953026,2,0
2043,62,98,5,4,1731.9469866266131,2,0
2044,23,139,6,13,305.90472813375214,1,0
2045,54,117,7,2,30.650780563365103,5,0
2046,50,38,10,4,224.40857535200718,3,0
2047,39,124,16,13,730.4999330915554,4,0
2048,38,92,8,9,1162.442880632651,3,0
2049,23,115,9,8,390.0592073018557,2,0
2050,23,142,4,13,1604.9181900200283,5,1
2051,65,72,21,14,1507.8277554954184,1,0
2052,21,90,21,11,1393.247915114405,3,0
2053,47,50,8,12,977.5022675895102,1,0
2054,28,36,7,3,733.6078254923008,2,0
2055,47,141,15,1,754.2953088247975,4,0
2056,48,94,21,1,1008.6257172366879,3,0
2057,41,114,3,6,159.2428003308958,2,0
2058,26,110,17,3,1366.199398419787,5,1
2059,20,32,11,4,706.2575502985576,3,0
2060,68,52,9,1,453.3937619876837,1,0
2061,48,123,5,8,560.2625056447846,3,0
2062,57,137,10,1,364.6870991460046,2,0
2063,54,118,15,5,1803.628330627938,2,0
2064,53,95,14,6,342.2298451432893,1,0
2065,41,101,4,2,1766.4376071952508,2,0
2066,48,75,21,7,1146.6255749570603,3,0
2067,23,60,20,7,1735.564656000776,1,0
2068,19,46,2,1,950.7581127264967,2,0
2069,37,29,12,4,1855.6292703647418,2,0
2070,45,58,1,12,426.9240334986586,3,0
2071,28,68,24,13,1111.6100469303128,2,1
2072,21,58,20,4,256.04818757476994,3,0
2073,32,112,5,5,897.2044689787168,5,0
2074,23,19,6,1,1141.9578748104504,3,0
2075,66,123,24,1,1213.3220682354781,4,1
2076,47,41,11,7,734.2299498300218,2,0
2077,55,130,8,9,157.2896061220734,5,0
2078,68,101,7,1,1312.375512408392,1,0
2079,19,118,4,2,979.4215616042892,4,0
2080,32,137,6,6,278.0733389413275,1,0
2081,28,93,16,6,1872.0725589651688,4,1
2082,25,57,20,2,1911.5589810559693,5,1
2083,43,111,15,9,1713.929528263581,5,1
2084,68,45,14,4,1688.5172595326069,5,1
2085,62,113,23,13,201.849195356772,4,0
2086,61,31,12,7,1986.8731186172226,3,0
2087,22,97,12,6,803.7594563281446,1,0
2088,23,124,16,11,330.4266261548915,3,0
2089,43,46,15,13,1625.1429477933561,3,0
2090,21,49,13,11,455.33288308380037,2,0
2091,36,147,11,3,1054.719764735835,1,0
2092,37,43,17,8,260.3920500808555,4,0
2093,50,84,21,7,951.9182179353976,2,0
2094,37,109,15,9,1118.4922793388698,2,0
2095,66,36,14,3,894.6183001029287,5,0
2096,29,83,10,1,143.62621538154272,4,0
2097,64,103,12,2,972.4533660126128,3,0
2098,18,86,16,12,940.5409726644276,3,0
2099,43,143,15,11,526.9324531948943,3,0
2100,31,101,10,12,1843.595191316586,5,1
2101,55,110,4,1,838.495703733021,3,0
2102,54,89,23,11,1728.9110134117884,1,0
2103,28,68,9,5,223.7793401187166,3,0
2104,53,102,21,10,641.160181991332,3,0
2105,30,68,20,14,356.78005326723985,1,0
2106,60,30,9,2,819.779521757144,5,0
2107,20,113,21,3,227.7151909059028,2,0
2108,50,34,24,8,884.8644376620128,4,0
2109,23,60,20,10,710.9721331792315,5,0
2110,67,141,11,14,450.5135193116404,3,0
2111,27,72,11,5,1286.1479268408784,2,0
2112,22,125,7,4,1902.0684188549249,4,1
2113,40,143,21,5,418.1913797314258,4,0
2114,27,95,10,10,1425.0227255974085,4,1
2115,61,98,4,6,1486.0498740672022,1,0
2116,19,84,5,12,998.7504302695955,1,0
2117,30,22,5,7,1795.8483504706312,2,0
2118,57,43,11,14,1932.948181799356,3,0
2119,19,126,9,13,727.6816718474296,2,0
2120,37,145,16,9,1303.811429516359,3,0
2121,18,122,9,1,1326.1141727107238,5,1
2122,54,123,22,4,810.2528748737466,4,0
2123,26,34,4,12,636.9981936167553,4,0
2124,34,87,2,12,1867.819675464488,1,0
2125,26,18,14,9,1581.013190878787,5,1
2126,28,33,3,5,233.35680911921554,5,0
2127,32,116,18,8,244.1687228118496,3,0
2128,41,100,21,12,1845.472823861389,5,1
2129,55,66,6,1,167.41248122871423,1,0
2130,52,125,11,4,1378.4005857551158,3,0
2131,47,123,21,12,457.38270265410137,2,0
2132,48,100,18,14,75.19475876952923,3,0
2133,66,57,12,12,123.97690442977995,2,0
2134,22,56,5,9,750.1765968407263,3,0
2135,61,104,9,13,159.78896112028252,4,1
2136,67,129,20,1,1195.2952038672408,2,0
2137,31,40,18,1,1296.272750191281,1,0
2138,28,57,19,4,750.0698011061827,2,0
2139,26,91,3,14,1487.0417610581096,2,0
2140,51,34,9,3,982.6348277383066,3,0
2141,29,53,4,7,863.3058642871538,4,0
2142,52,26,17,11,816.9412371362995,3,0
2143,52,25,17,3,865.057442254347,3,0
2144,18,56,23,1,1935.935861619165,4,1
2145,57,25,23,12,1364.4070847766832,3,0
2146,39,52,2,11,633.8436450863945,4,0
2147,46,112,9,10,1469.0504410601027,1,0
2148,25,33,9,2,663.8834397042175,4,0
2149,28,148,5,10,255.80124103042903,5,0
2150,58,130,15,13,953.3439131240199,4,0
2151,54,127,15,4,1503.292598981136,4,1
2152,31,79,3,1,758.4315222202058,5,0
2153,47,113,19,1,1739.002413384449,4,1
2154,52,86,3,12,776.9706446550808,2,0
2155,38,66,6,14,702.9288558859298,3,0
2156,54,132,4,8,1996.4966081572168,3,0
2157,22,134,24,7,967.5316858651805,1,0
